iteration,score_max,score_mean,selected_model_return,selected_true_return,selected_tail_gap,elite_score_mean,elite_true_mean,elite_model_error_mean,elite_pocket_mean,elite_disagreement_mean,elite_diversity,proposal_drift,proposal_std_mean,seed,planner
0,5.4228729493268615,1.3714991536076235,5.4228729493268615,-4.003743477964621,9.426616427291481,3.732216044951467,-1.0828325945404873,4.8150486394919545,0.31146418917734897,0.7841662758514509,0.5797908747597592,0.3827540580252522,0.5797908747597592,0,random_shooting
0,5.9701826420460264,1.5582246420549333,5.9701826420460264,5.970182642042971,3.055333763768431e-12,4.088204582177948,-1.3092080486500604,5.397412630828009,0.3475748375470118,0.8937774959209747,0.6500117620745618,0.5022137833546705,0.6500117620745618,0,static_proposal
0,6.4385512950837915,1.554475899683722,6.4385512950837915,-4.535374782225935,10.973926077309727,3.8799000997397775,-0.4576075930587634,4.337507692798541,0.2812121969006464,0.7358611165998221,0.6633367847454583,0.277445542260602,0.6633367847454583,0,static_equal_budget
0,5.9701826420460264,1.5582246420549333,5.9701826420460264,5.970182642042971,3.055333763768431e-12,4.088204582177948,-1.3092080486500604,5.397412630828009,0.3475748375470118,0.8937774959209747,0.6500117620745618,0.5022137833546705,0.6500117620745618,0,cem
1,5.595593960314993,1.6260714493763875,5.595593960314993,-4.246536298767813,9.842130259082806,4.238338620049683,-2.7295412645739487,6.967879884623634,0.45112284804562575,1.1050592481130115,0.497298270853722,0.9156210037526075,0.497298270853722,0,cem
2,6.072274009429935,2.54850000016844,6.072274009429935,-4.684970674654795,10.75724468408473,5.160219405618165,-3.997709168132176,9.157928573750342,0.5854170263172713,1.430551061245809,0.36148815466731554,1.166181149486228,0.36148815466731554,0,cem
3,6.630695600840885,3.6009754751868472,6.630695600840885,-4.954196989119438,11.584892589960322,5.757861882068607,-4.378214511682591,10.136076393751198,0.6394444553478296,1.5176519068015384,0.29046377631615405,1.1509570573510772,0.29046377631615405,0,cem
4,7.091103296631345,4.390894784647762,7.091103296631345,-5.101118757133571,12.192222053764915,6.48134097647478,-4.900139967362017,11.381480943836797,0.7100525375036403,1.7025850851629714,0.20729588714681435,1.1618003869575062,0.20729588714681435,0,cem
0,5.8887067012497525,0.9591990144408069,5.9701826420460264,5.970182642042971,3.055333763768431e-12,3.041760862513637,0.6345948079338144,3.1682365708424665,0.20302639069928283,0.5436217973304596,0.6570027253760988,0.4922116347665535,0.6570027253760988,0,cem_uncertainty
1,4.867540689883277,1.0732770361623512,4.938305130755969,4.938305157824644,-2.706867441304439e-08,3.566628432210495,2.9371238892263767,0.9204952732973279,0.05849858917030388,0.2078505216522924,0.5015282561628713,1.2080995618750259,0.5015282561628713,0,cem_uncertainty
2,6.161547869128234,2.7020965926465297,6.237026287854772,6.237026287853551,1.2212453270876722e-12,5.224278443853536,5.298694643194702,0.009853836304593518,0.0010483724048044327,0.06019288260411383,0.3059529334417383,1.5714451043046325,0.3059529334417383,0,cem_uncertainty
3,6.8703484444529295,4.448565690712224,6.929156714623823,6.929156714618971,4.852118706821784e-12,6.2872666168427225,6.347906164318312,2.657750634955829e-09,1.7461556367781173e-11,0.04331396438095668,0.19712096537700347,1.6728500865246487,0.19712096537700347,0,cem_uncertainty
4,7.459412770714753,5.827646397059455,7.5050450114886775,7.505045011482094,6.583178446817328e-12,6.952411568206994,7.003753368685311,2.3657400824652963e-10,2.703994764905931e-13,0.036672714796351195,0.13278144476835618,1.6884288805367142,0.13278144476835618,0,cem_uncertainty
0,5.9701826420460264,1.5582246420549333,5.9701826420460264,5.970182642042971,3.055333763768431e-12,4.088204582177948,-1.3092080486500604,5.397412630828009,0.3475748375470118,0.8937774959209747,0.6500117620745618,0.5022137833546705,0.6500117620745618,0,cem_diversity
1,5.595593960314993,1.6260714493763875,5.595593960314993,-4.246536298767813,9.842130259082806,4.1438402750022885,-2.669705429769756,6.813545704772044,0.4425926494832236,1.0801234760972511,0.5198320640592473,0.892042546006341,0.5198320640592473,0,cem_diversity
2,6.2727294770437565,2.475141190998565,6.2727294770437565,-4.388209134819348,10.660938611863106,4.9437697165968055,-3.8004131653372855,8.744182881934092,0.5621937824446496,1.410372666813098,0.38999497676008477,1.143371775707898,0.38999497676008477,0,cem_diversity
3,6.730506454660737,3.4416371839629853,6.730506454660737,-4.861710927440177,11.592217382100912,5.390333387695686,-4.113573855301429,9.503907242997117,0.6034016051250225,1.464118629978985,0.3282206300316526,1.1221760912398648,0.3282206300316526,0,cem_diversity
4,6.794284035538985,4.084116095540485,6.794284035538985,-5.6587912784524725,12.453075313991459,5.608666658756174,-4.227608033021706,9.836274691777879,0.6200242991284793,1.5105285379322988,0.2998289903053891,1.2053043143150097,0.2998289903053891,0,cem_diversity
0,5.9701826420460264,1.2138406696538209,5.9701826420460264,5.970182642042971,3.055333763768431e-12,3.065570102188628,1.4741254249132452,1.5914446772753825,0.10504852719949115,0.3266844222535087,0.6710177553980644,0.6747722344090097,0.6710177553980644,0,cem_veto
1,4.720329775774038,1.535631758599385,4.720329775774038,4.720329775654921,1.191171605796626e-10,3.740069882493828,3.7389361629213553,0.0011337195724723077,0.00019912677832502148,0.08238962875702446,0.4526447692636218,1.472561396394733,0.4526447692636218,0,cem_veto
2,6.346685810846499,4.052354952860052,6.346685810846499,6.346685810574183,2.723163916584781e-10,5.7919049361860475,5.791904875111617,6.107442872805589e-08,4.533538695407592e-10,0.051944998097983704,0.2762899520788547,1.6511184368497307,0.2762899520788547,0,cem_veto
3,7.304236834015462,5.289373682537921,7.304236834015462,7.30423683401398,1.482369782479509e-12,6.585863724598145,6.585863724270942,3.2720322178210365e-10,2.6518136699627857e-13,0.041443729014873656,0.18097370564858778,1.7072063563095408,0.18097370564858778,0,cem_veto
4,7.5312735194567555,6.407286313963453,7.5312735194567555,7.531273519448581,8.174794174919953e-12,7.162851562800444,7.16285156272191,7.853423894105688e-11,2.21022688424316e-14,0.03557548875929294,0.11687018275153149,1.6950580570099385,0.11687018275153149,0,cem_veto
0,5.827923062890512,1.214764016753285,5.9701826420460264,5.970182642042971,3.055333763768431e-12,3.5970603178789893,-1.0372403211703345,5.1102344726303,0.32850718617270086,0.8397106689758924,0.6562368903666661,0.39095629776260815,0.6562368903666661,0,cem_shadow
1,5.38554758013288,1.1678432343244345,5.5070655407426745,5.507065499183989,4.1558685381914984e-08,3.597478459803097,-1.8722375225338685,5.993789411509132,0.3894269190840781,0.952482025413607,0.5388965252594505,0.680689597546403,0.5388965252594505,0,cem_shadow
2,5.943879489296879,1.4946337078127678,6.740106052942748,-4.958128807555095,11.698234860497843,4.099769933696782,-3.6876638097845946,8.436810160986592,0.5417348156824904,1.2788232322050515,0.37409511799857265,1.0724583903362916,0.37409511799857265,0,cem_shadow
3,5.889614780969262,2.6870728990358144,6.649885813619628,-5.300593742949536,11.950479556569164,4.849075127893194,-4.282369239422069,9.861965473611342,0.6237285192062662,1.4912912054508554,0.2858933567000612,1.134253718063162,0.2858933567000612,0,cem_shadow
4,6.601210415398047,3.7109106095236015,7.321743212803761,-6.235267969523081,13.557011182326843,5.769053526961935,-5.014477673657291,11.54242805846467,0.7163858508136076,1.7083117326528416,0.1890498172898198,1.1313199218192755,0.1890498172898198,0,cem_shadow
0,5.9701826420460264,1.5582246420549333,5.9701826420460264,5.970182642042971,3.055333763768431e-12,4.088204582177948,-1.3092080486500604,5.397412630828009,0.3475748375470118,0.8937774959209747,0.6500117620745618,0.5022137833546705,1.1700211717342113,0,cem_conservative
1,4.922067953134154,1.7497184906101884,4.922067953134154,0.663733033042174,4.25833492009198,3.812975596908588,-0.33837245717946585,4.151348054088054,0.2669188034982239,0.71415490625939,0.7268892856210181,0.4504866964725535,1.3084007141178327,0,cem_conservative
2,4.741500160924791,1.878485938774587,4.741500160924791,4.741500160921859,2.9318769634301134e-12,3.8668559040906696,0.07043723066798753,3.7964186734226812,0.24747967770821003,0.647067801802887,0.6938710222191657,0.6261035153844848,1.2489678399944983,0,cem_conservative
