planner,selected_score,selected_model_return,selected_true_return,samples_evaluated,first_action,selected_tail_gap,elite_model_error_mean,elite_pocket_mean,elite_disagreement_mean,elite_diversity,proposal_drift,proposal_std_mean,repair,config,seed,population,iterations,elite_fraction,optimal_true_return,regret
cem_repaired,7.128168751080382,7.202827715680873,7.202827715672182,576,0.8450231327541851,8.690825836765725e-12,1.1479750394727262e-08,5.502872294714979e-11,0.04156036929532039,0.17300895065777006,1.6944640918274543,0.25086297845376654,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,96,6,0.1,7.803822402340721,0.600994686668539
cem,7.930666380862526,7.930666380862526,-6.135925537005043,576,-0.9971913929768679,14.06659191786757,11.190245211042622,0.6903552450884177,1.6780911883984868,0.19559236335800248,1.188124103924043,0.19559236335800248,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,96,6,0.2,7.803822402340721,13.939747939345764
cem_repaired,6.07597031862469,6.186523567006757,6.186523567003077,576,1.0,3.680611371237319e-12,0.019534177311460434,0.002054402123472392,0.08466371477501025,0.4245286028394369,1.7148705949252452,0.6155664741171835,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,96,6,0.2,7.803822402340721,1.6172988353376443
cem,5.9701826420460264,5.9701826420460264,5.970182642042971,192,1.0,3.055333763768431e-12,5.683492351506085,0.3638112469943783,0.9130675214599066,0.5827154924234395,0.5685065067472411,0.5827154924234395,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 1, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,1,0.05,7.803822402340721,1.8336397602977499
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,192,1.0,3.055333763768431e-12,4.279839007609157,0.2698674953439087,0.6894964846382201,0.6232426517087737,0.46659913940240305,0.9037018449777219,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 1, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,1,0.05,7.803822402340721,1.8336397602977499
cem,5.9701826420460264,5.9701826420460264,5.970182642042971,192,1.0,3.055333763768431e-12,4.495688930692461,0.2885112825171271,0.7722812695539188,0.6605722575563808,0.26103526349782663,0.6605722575563808,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 1, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,1,0.1,7.803822402340721,1.8336397602977499
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,192,1.0,3.055333763768431e-12,3.3439494984973757,0.21501348961408612,0.5796992361326603,0.6493719373252336,0.43775079583983273,0.9415893091215886,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 1, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,1,0.1,7.803822402340721,1.8336397602977499
cem,5.9701826420460264,5.9701826420460264,5.970182642042971,192,1.0,3.055333763768431e-12,3.780161248791188,0.24643599902242036,0.6854565295378843,0.6820621902592734,0.16974380888612373,0.6820621902592734,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 1, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,1,0.2,7.803822402340721,1.8336397602977499
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,192,1.0,3.055333763768431e-12,3.150420013726464,0.2038891712938172,0.5690846324162279,0.6741874300353966,0.26186154905967945,0.977571773551325,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 1, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,1,0.2,7.803822402340721,1.8336397602977499
cem,5.9701826420460264,5.9701826420460264,5.970182642042971,384,1.0,3.055333763768431e-12,7.108831759535741,0.4630553821977717,1.1654067792279268,0.44888216502043266,1.0093966001522066,0.44888216502043266,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 2, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,2,0.05,7.803822402340721,1.8336397602977499
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,384,1.0,3.055333763768431e-12,1.1026436392650178,0.07150349704368258,0.23447294683684347,0.5595316984080911,1.3190017629274362,0.8113209626917322,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 2, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,2,0.05,7.803822402340721,1.8336397602977499
cem,5.9701826420460264,5.9701826420460264,5.970182642042971,384,1.0,3.055333763768431e-12,6.0335177165696505,0.39403406848591804,0.9906577760889308,0.5536833871254627,0.6981941998031775,0.5536833871254627,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 2, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,2,0.1,7.803822402340721,1.8336397602977499
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,384,1.0,3.055333763768431e-12,0.47704435943449097,0.03208670808741632,0.18008834750090894,0.5892371234194802,1.2543586488175764,0.8543938289582462,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 2, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,2,0.1,7.803822402340721,1.8336397602977499
cem,5.9701826420460264,5.9701826420460264,5.970182642042971,384,1.0,3.055333763768431e-12,4.746851480437858,0.3117949601427545,0.7998847019907938,0.6138086102816143,0.4844920352735511,0.6138086102816143,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 2, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,2,0.2,7.803822402340721,1.8336397602977499
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,384,1.0,3.055333763768431e-12,2.711864990483267,0.17611508448266536,0.4889660590565554,0.7292558325917744,0.4791646920447568,1.0574209572580728,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 2, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,2,0.2,7.803822402340721,1.8336397602977499
cem,7.884905020575134,7.884905020575134,-6.19087874142015,768,-1.0,14.075783761995284,12.172608641749713,0.7498556205435578,1.7214118917780072,0.18411917345328155,1.2714988979618458,0.18411917345328155,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 4, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,4,0.05,7.803822402340721,13.99470114376087
cem_repaired,6.082315078548471,6.199616336333897,6.199616336331795,768,0.9938475261410639,2.1023183194301964e-12,1.66183419025856e-08,5.566576500902807e-11,0.052717685079707644,0.23469765866368833,1.7366518180567734,0.34031160506234803,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 4, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,4,0.05,7.803822402340721,1.604206066008926
cem,7.5354992077041585,7.5354992077041585,-5.923385497054453,768,-0.27890708964939753,13.458884704758612,10.219883888104485,0.6354128026534944,1.5637688036549702,0.2899612381257139,1.2505139793749396,0.2899612381257139,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 4, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,4,0.1,7.803822402340721,13.727207899395175
cem_repaired,6.407715395516408,6.51059810387582,6.510598103874895,768,1.0,9.245937349078304e-13,5.962861715502754e-09,2.310104125632188e-11,0.05742446417551687,0.29461240007884804,1.768234716997729,0.4271879801143296,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 4, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,4,0.1,7.803822402340721,1.2932242984658258
cem,5.9701826420460264,5.9701826420460264,5.970182642042971,768,1.0,3.055333763768431e-12,8.42760398617906,0.543340693268156,1.3382744289387354,0.3710855885601151,1.1725737871983177,0.3710855885601151,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 4, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,4,0.2,7.803822402340721,1.8336397602977499
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,768,1.0,3.055333763768431e-12,0.1665473782825373,0.012615043562515324,0.11442681892592181,0.5633830442955692,1.4165980459208334,0.8169054142285753,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 4, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,4,0.2,7.803822402340721,1.8336397602977499
cem,8.188361737680681,8.188361737680681,-6.118192352497987,1152,-1.0,14.306554090178668,14.231275885449097,0.8592607465881581,1.90962270860061,0.07796841291306558,1.1850459409918144,0.07796841291306558,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,6,0.05,7.803822402340721,13.922014754838708
cem_repaired,7.36691606375635,7.442168957580869,7.4421689575774685,1152,1.0,3.4008351690317795e-12,1.1174972058825005e-11,1.0892085102510693e-15,0.04236044125635648,0.15592176511984024,1.7837918323581907,0.22608655942376837,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,6,0.05,7.803822402340721,0.36165344476325245
cem,7.583188289383891,7.583188289383891,-6.107711812771393,1152,-0.8857283947939347,13.690900102155284,12.43732385979329,0.761813588189342,1.7611154161741076,0.15240318192697938,1.1661961964899854,0.15240318192697938,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,6,0.1,7.803822402340721,13.911534215112114
cem_repaired,7.073449314589046,7.155471469954086,7.155471469950979,1152,1.0,3.106848112111038e-12,1.9439467813242572e-09,5.688315495984963e-12,0.049488131738689364,0.2373088299952681,1.7483561502751224,0.3440978034931387,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,6,0.1,7.803822402340721,0.6483509323897421
cem,7.007931783728254,7.007931783728254,-5.414943635344646,1152,-0.8329292885170149,12.4228754190729,10.374377321067694,0.6534937475370581,1.5779093042614865,0.2412247087073561,1.1468554747266324,0.2412247087073561,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,6,0.2,7.803822402340721,13.218766037685366
cem_repaired,7.089097616794839,7.170392965316075,7.170392965315374,1152,1.0,7.007727731433988e-13,8.443677488255383e-08,1.9131068935604787e-08,0.06939960555971346,0.36803111090015195,1.7275504841336797,0.5336451108052203,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,192,6,0.2,7.803822402340721,0.633429437025347
cem,5.9701826420460264,5.9701826420460264,5.970182642042971,384,1.0,3.055333763768431e-12,5.52862496778908,0.35283666263006314,0.8823903837017418,0.6294125716427443,0.4675426337124487,0.6294125716427443,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 1, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,1,0.05,7.803822402340721,1.8336397602977499
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,384,1.0,3.055333763768431e-12,3.8504526463782973,0.2456041232349116,0.6287029612443441,0.6475206076744486,0.4884516494714686,0.9389048811279505,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 1, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,1,0.05,7.803822402340721,1.8336397602977499
cem,5.9701826420460264,5.9701826420460264,5.970182642042971,384,1.0,3.055333763768431e-12,4.546891173092153,0.2940306848724458,0.7704812051615829,0.6635797387140595,0.29691861946556225,0.6635797387140595,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 1, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,1,0.1,7.803822402340721,1.8336397602977499
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,384,1.0,3.055333763768431e-12,3.0553244805244857,0.19661523598776023,0.5231627940380777,0.6552409425909049,0.4898802142894044,0.9500993667568122,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 1, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,1,0.1,7.803822402340721,1.8336397602977499
cem,5.9701826420460264,5.9701826420460264,5.970182642042971,384,1.0,3.055333763768431e-12,3.9122270058953776,0.2553523284964987,0.6872981146196397,0.69797535836678,0.21048704650295774,0.69797535836678,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 1, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,1,0.2,7.803822402340721,1.8336397602977499
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,384,1.0,3.055333763768431e-12,3.354824208013155,0.21833304936820316,0.5925804251213752,0.687998533294059,0.2404867668069652,0.9975978732763856,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 1, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,1,0.2,7.803822402340721,1.8336397602977499
cem,5.972187932375606,5.972187932375606,-4.974342548278564,768,0.54115411051727,10.94653048065417,7.961661248613249,0.5080263880619799,1.2209892223484107,0.4528943756514956,0.9559436919474426,0.4528943756514956,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 2, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,2,0.05,7.803822402340721,12.778164950619285
