planner,selected_score,selected_model_return,selected_true_return,samples_evaluated,first_action,selected_tail_gap,elite_model_error_mean,elite_pocket_mean,elite_disagreement_mean,elite_diversity,proposal_drift,proposal_std_mean,config,seed,optimal_true_return,optimal_first_action,repair,regret,label
cem_shadow,7.689529095091995,7.766316090730001,7.766316090726597,1280,1.0,3.40438788271058e-12,5.285820875017705e-09,1.9268200152007184e-11,0.0386519772997594,0.1644243535845255,1.6525358562994403,0.1644243535845255,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 5, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",5,7.807018846698515,1.0,shadow_realism,0.0407027559719184,shadow realism
cem_conservative,5.872696857490413,5.872696857490413,5.872696857486119,1280,1.0,4.2943426592501055e-12,0.2045829075678079,0.0131739310928766,0.1083207541488604,0.5307419679911496,1.61305994742348,0.9553355423840691,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 5, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",5,7.807018846698515,1.0,conservative_refit_temperature,1.934321989212396,conservative CEM
cem_pilot_calibrated,7.537412095982584,7.537412095982584,7.5374120959633775,1280,0.8650928775977743,1.9206858326015208e-11,2.8239803657907733e-11,4.004134159193378e-15,0.0333276603419068,0.0829081155638436,1.6941018983036318,0.0829081155638436,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 5, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",5,7.807018846698515,1.0,pilot_label_calibration,0.2696067507351376,pilot calibrated
cem_combined_repair,6.980946442952526,7.067700151162351,7.067700151144444,1280,0.8686543779535549,1.7907453297993925e-11,3.085342203945629e-09,1.1285545470173364e-11,0.047497961509935,0.2452610737869739,1.7443712223635066,0.3556285569911123,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 5, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",5,7.807018846698515,1.0,combined,0.7393186955540711,combined repair
random_shooting,5.114460373311502,5.114460373311502,5.11446037328685,256,0.8802589344695904,2.465228021719668e-11,2.924280025010908,0.1866541156801075,0.5236376927058257,0.5919888622121178,0.3774759093830895,0.5919888622121178,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 6, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",6,7.808879846537591,1.0,,2.6944194732507416,random shooting
static_proposal,4.803759191496409,4.803759191496409,4.803737817092756,256,0.03975780649245,2.1374403653240392e-05,3.7766704182994495,0.2472820795828341,0.6597571554476964,0.6658697315457711,0.5054507656826294,0.6658697315457711,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 6, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",6,7.808879846537591,1.0,,3.005142029444835,static proposal
static_equal_budget,5.264259984034667,5.264259984034667,-4.122209528551628,1280,-0.1732071204988967,9.386469512586295,4.055902582195264,0.2636821558769455,0.6909778722277872,0.6770829751284642,0.1697070507126463,0.6770829751284642,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 1280, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 6, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",6,7.808879846537591,1.0,,11.931089375089218,equal-budget static
cem,6.641353297779325,6.641353297779325,-5.406091302449714,1280,-0.6631901885319745,12.04744460022904,9.8238013681116,0.6299342103897305,1.5036193851001098,0.2846942296429548,1.1712673465733483,0.2846942296429548,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 6, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",6,7.808879846537591,1.0,none,13.214971148987306,vanilla CEM
cem_uncertainty,7.5431811110547615,7.589851624967733,7.5898516249667,1280,1.0,1.0329515021112456e-12,4.4641760373801486e-11,8.267206988421677e-15,0.0349393238338476,0.1053292526575215,1.6814779654573049,0.1053292526575215,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 6, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",6,7.808879846537591,1.0,uncertainty_pessimism,0.2190282215708912,uncertainty CEM
cem_diversity,6.571075853711077,6.571075853711077,-5.418755936892414,1280,-0.5647162790209972,11.989831790603493,8.619534860427404,0.5558952082506434,1.3551192057575234,0.3406382670763497,1.1383572541470388,0.3406382670763497,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 6, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",6,7.808879846537591,1.0,elite_diversity_floor,13.227635783430006,diversity floor
cem_veto,7.627320447049539,7.627320447049539,7.627320447048447,1280,1.0,1.091571277811454e-12,2.9035269914874543e-11,4.239158172308252e-15,0.0343279297940085,0.0988183865042531,1.6927188307795178,0.0988183865042531,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 6, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",6,7.808879846537591,1.0,model_disagreement_veto,0.181559399489144,disagreement veto
cem_shadow,5.6446976860868086,5.792414930806706,5.792414930804377,1280,0.9479059990869472,2.3296919948734285e-12,1.3741668329916157,0.0905825719850426,0.2786437233857404,0.4537291872354303,1.2238488808636108,0.4537291872354303,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 6, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",6,7.808879846537591,1.0,shadow_realism,2.016464915733214,shadow realism
cem_conservative,5.600266802768147,5.600266802768147,5.600266802749191,1280,1.0,1.8955503833240076e-11,0.2530573705788689,0.0181733434899266,0.1329962508457357,0.5357489064504606,1.6413932081847478,0.9643480316108292,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 6, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",6,7.808879846537591,1.0,conservative_refit_temperature,2.2086130437884,conservative CEM
cem_pilot_calibrated,7.621522426531848,7.621522426531848,7.62152242653033,1280,1.0,1.517896919267514e-12,1.2823554184338858e-11,1.2954463912898604e-15,0.0342803493624174,0.0882926310785857,1.7032039621542157,0.0882926310785857,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 6, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",6,7.808879846537591,1.0,pilot_label_calibration,0.1873574200072614,pilot calibrated
cem_combined_repair,7.016352468499794,7.108537194023688,7.1085371940212125,1280,1.0,2.475353255704249e-12,7.840098826560593e-10,1.5679842017959022e-11,0.0483193677590501,0.2491367785315552,1.6916670695362883,0.3612483288707551,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 6, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",6,7.808879846537591,1.0,combined,0.7003426525163787,combined repair
random_shooting,5.322933827993599,5.322933827993599,-4.207105219800712,256,-0.9114524914399222,9.530039047794313,4.38314785726648,0.284774567085687,0.7184980263354658,0.5771049035011787,0.3319358628819204,0.5771049035011787,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 7, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",7,7.80785179218457,1.0,,12.01495701198528,random shooting
