iteration,score_max,score_mean,selected_model_return,selected_true_return,selected_tail_gap,elite_score_mean,elite_true_mean,elite_model_error_mean,elite_pocket_mean,elite_disagreement_mean,elite_diversity,proposal_drift,proposal_std_mean,seed,planner
0,5.421683009848868,1.2308615180487892,5.421683009848868,-3.9745635310921728,9.396246540941041,3.6398674029021336,-0.4561799587945251,4.096047361696658,0.2673212938399897,0.6706835957555738,0.5570042742649628,0.2841352888103345,0.5570042742649628,0,random_shooting
0,5.9701826420460264,1.5494641039392654,5.9701826420460264,5.970182642042971,3.055333763768431e-12,4.039796313805529,0.025059927151828542,4.0147363866537,0.25896881739016864,0.706656648240315,0.6696491153802804,0.23739694634620193,0.6696491153802804,0,static_proposal
0,5.9701826420460264,1.570153297577962,5.9701826420460264,5.970182642042971,3.055333763768431e-12,4.00265091687044,-0.9037625387311115,4.906413455601552,0.3160809225407083,0.8205030539865102,0.6585590195620097,0.39162200426938265,0.6585590195620097,0,static_equal_budget
0,5.9701826420460264,1.5494641039392654,5.9701826420460264,5.970182642042971,3.055333763768431e-12,4.039796313805529,0.025059927151828542,4.0147363866537,0.25896881739016864,0.706656648240315,0.6696491153802804,0.23739694634620193,0.6696491153802804,0,cem
1,5.311192020430456,1.376665203219554,5.311192020430456,-4.239762828819694,9.55095484925015,4.002025367267196,-1.1522539717545637,5.154279339021759,0.334762086718455,0.8861574804009704,0.5695231765493941,0.43750476489610113,0.5695231765493941,0,cem
2,5.457301606841206,1.6017813783437742,5.457301606841206,-4.495439750449824,9.95274135729103,4.366996125767451,-3.447575000963345,7.814571126730796,0.5048343024298863,1.2211638523669235,0.40840769868449434,1.0632945110130863,0.40840769868449434,0,cem
0,5.8887067012497525,0.9838449313834383,5.9701826420460264,5.970182642042971,3.055333763768431e-12,3.271039760324485,2.0784243405239584,1.696627409819397,0.11154717648654618,0.3600085642991927,0.635640868541729,0.8967765182239693,0.635640868541729,0,cem_uncertainty
1,6.412329225464458,1.731129678181535,6.469231089595445,6.4692310895619904,3.345412835642492e-11,4.821948025839161,4.9160876335539765,0.002185172520234957,0.0003575868712727342,0.06880341445360637,0.34278484655196184,1.545805702217272,0.34278484655196184,0,cem_uncertainty
2,6.986581316663967,4.053685478052898,7.042290010966008,7.042290010964004,2.0037305148434825e-12,6.09452664810123,6.1645792389664535,7.841137517061725e-10,1.8970043063876468e-12,0.050037565463812286,0.2209685161260151,1.741608914047986,0.2209685161260151,0,cem_uncertainty
0,5.9701826420460264,1.5494641039392654,5.9701826420460264,5.970182642042971,3.055333763768431e-12,4.039796313805529,0.025059927151828542,4.0147363866537,0.25896881739016864,0.706656648240315,0.6696491153802804,0.23739694634620193,0.6696491153802804,0,cem_diversity
1,5.311192020430456,1.376665203219554,5.311192020430456,-4.239762828819694,9.55095484925015,4.002025367267196,-1.1522539717545637,5.154279339021759,0.334762086718455,0.8861574804009704,0.5695231765493941,0.43750476489610113,0.5695231765493941,0,cem_diversity
2,5.457301606841206,1.6017813783437742,5.457301606841206,-4.495439750449824,9.95274135729103,4.366996125767451,-3.447575000963345,7.814571126730796,0.5048343024298863,1.2211638523669235,0.40840769868449434,1.0632945110130863,0.40840769868449434,0,cem_diversity
0,5.9701826420460264,1.2454440725356217,5.9701826420460264,5.970182642042971,3.055333763768431e-12,3.491083961062896,2.507373779395255,0.983710181667641,0.06689258910675785,0.23937437274455303,0.5995455925029921,1.0993874386885651,0.5995455925029921,0,cem_veto
1,6.154743451869561,2.1709582031485044,6.154743451869561,6.1547434518653645,4.196643033083092e-12,4.965696964993233,4.965588394007726,0.00010857098550873801,2.5565443842452808e-05,0.06442810059091808,0.29807129122800013,1.5750398823487672,0.29807129122800013,0,cem_veto
2,6.80824396913779,4.789369171171015,6.80824396913779,6.808243969134638,3.1512570330960443e-12,6.106817758449226,6.1068172658168915,4.926323342147044e-07,2.6337361205516556e-08,0.045693759756493826,0.20168536699323092,1.6690373982096491,0.20168536699323092,0,cem_veto
0,5.827923062890512,1.2096954683722003,5.9701826420460264,5.970182642042971,3.055333763768431e-12,3.6109147238768755,0.929256956058256,3.0622563050940683,0.20105768413141725,0.5522181147027699,0.6604022580354536,0.502489135965584,0.6604022580354536,0,cem_shadow
1,5.385414646573079,1.1993052729056368,5.515134934323476,5.51513493400056,3.2291591622879423e-10,3.966655368405165,1.5889406063986222,2.7166571891412143,0.17310183883488164,0.47668985383294576,0.5556425395928857,0.8344891208602631,0.5556425395928857,0,cem_shadow
2,5.136748123124036,1.232157602911896,5.24420486195816,5.244203674390524,1.187567636229403e-06,3.7806571345314177,3.376947994128483,0.6139371349865892,0.036607638492511786,0.16028203152552933,0.4562616666981081,1.1887894675188002,0.4562616666981081,0,cem_shadow
0,5.9701826420460264,1.5494641039392654,5.9701826420460264,5.970182642042971,3.055333763768431e-12,4.039796313805529,0.025059927151828542,4.0147363866537,0.25896881739016864,0.706656648240315,0.6696491153802804,0.23739694634620193,1.2053684076845048,0,cem_conservative
1,4.799721483044309,1.8428647490393262,4.799721483044309,-3.8044976945937923,8.604219177638102,3.7717989501779927,-1.5908356475283996,5.362634597706391,0.34375923162024785,0.8948558760807819,0.6439983926047386,0.6832478297920779,1.1591971066885296,0,cem_conservative
2,4.187960378265251,1.7338957515398346,4.187960378265251,-3.110226848988871,7.298187227254122,3.5398542730697464,-0.7915948163045161,4.331449089374262,0.2749838689767688,0.7496064529641224,0.6596115342747042,0.8499935064344448,1.1873007616944675,0,cem_conservative
0,5.9701826420460264,-0.29741066861928944,5.9701826420460264,5.970182642042971,3.055333763768431e-12,3.125919199971732,3.141571461655867,0.08756423013027108,0.00668976071213568,0.10520728323400552,0.5702199007003339,1.2203759570642365,0.5702199007003339,0,cem_pilot_calibrated
1,6.609740325658018,2.4302815211582476,6.609740325658018,6.6097403256573575,6.608047442568932e-13,5.290811639781941,5.290809812308664,1.8274732767054047e-06,1.330535649037871e-07,0.05923594750944248,0.32007861376489743,1.6848178873271755,0.32007861376489743,0,cem_pilot_calibrated
2,6.670996798156679,4.49515626642479,6.670996798156679,6.670996798153032,3.646860591288714e-12,6.100123092806138,6.100123036435604,5.6370533574323645e-08,1.1727732517351394e-09,0.04700849289906061,0.24201977317920062,1.636335037571668,0.24201977317920062,0,cem_pilot_calibrated
0,5.833096138492049,-0.4800085485046287,5.9701826420460264,5.970182642042971,3.055333763768431e-12,2.909644717306444,3.141571461655867,0.08756423013027108,0.00668976071213568,0.10520728323400552,0.5702199007003339,1.2203759570642365,0.8268188560154841,0,cem_combined_repair
1,6.2871606782416745,1.6858493758922761,6.400880786687159,6.400880786686278,8.810729923425242e-13,4.453421585592986,4.625694784135828,5.2261557122745825e-05,8.305147676382593e-06,0.07319957305125997,0.3967962358153429,1.692260745853931,0.5753545419322472,0,cem_combined_repair
2,5.7862664233336,2.87118146259057,5.917020751815961,5.917020751810627,5.334399588718952e-12,4.980475661793679,5.132450216695263,1.8335029271909776e-05,2.030492175649352e-06,0.06454155624518505,0.3459373983247594,1.6565359739415306,0.5016092275709011,0,cem_combined_repair
0,5.359979389163788,1.3351592135548571,5.359979389163788,-3.720942071269117,9.080921460432904,4.055548610546071,-0.7971675311137205,4.852716141659792,0.31349636741623804,0.7933184562692406,0.6039726827148562,0.6160954426902094,0.6039726827148562,1,random_shooting
0,5.035784146760007,1.6190095217910399,5.035784146760007,-3.899725457633824,8.93550960439383,4.044032080580695,-1.8637421789264281,5.907774259507123,0.3848681854847947,0.9554818482884538,0.6080935478684142,0.7504837909027833,0.6080935478684142,1,static_proposal
0,5.035784146760007,1.6112176358724415,5.035784146760007,-3.899725457633824,8.93550960439383,3.8688945955531624,-0.04937979570108484,3.9182743912542466,0.2534569896845036,0.669475511442769,0.6849965512282568,0.28379799488677593,0.6849965512282568,1,static_equal_budget
0,5.035784146760007,1.6190095217910399,5.035784146760007,-3.899725457633824,8.93550960439383,4.044032080580695,-1.8637421789264281,5.907774259507123,0.3848681854847947,0.9554818482884538,0.6080935478684142,0.7504837909027833,0.6080935478684142,1,cem
1,5.373568417028996,1.7492514655471298,5.373568417028996,-4.34840259175734,9.721971008786337,4.542956178268902,-3.54569719062122,8.088653368890121,0.5244301572147926,1.2659921413276616,0.360850515036623,1.2199199705022403,0.360850515036623,1,cem
2,6.720559785441949,3.305532866612939,6.720559785441949,-4.683544861466096,11.404104646908046,6.047076260294928,-4.6398380773791725,10.6869143376741,0.6621044464719799,1.5745284635815577,0.206709656964045,1.3105214938365841,0.206709656964045,1,cem
0,3.7358793387083793,0.999017591629524,3.841909446391237,3.841909445374316,1.016921213903288e-09,2.8710501053206907,0.20166561867037386,3.492247548318164,0.22921686063672908,0.587759329762748,0.6338853835878853,0.6642398907387752,0.6338853835878853,1,cem_uncertainty
1,3.5853827320021865,0.9712565449950583,3.7081524186991857,3.7081519807653684,4.3793381721002334e-07,2.979117102157537,2.41485851896727,0.8769186197683656,0.06041693143323471,0.22332859755578455,0.498627321659689,1.070833781283237,0.498627321659689,1,cem_uncertainty
2,5.630327787121561,2.1933234191399857,5.710031153721155,5.710031153663613,5.7541527098692313e-11,4.633661498156615,4.672801934268218,0.085760757383827,0.006670466953497408,0.08921513821102109,0.37728275879616735,1.5675506447197496,0.37728275879616735,1,cem_uncertainty
0,5.035784146760007,1.6190095217910399,5.035784146760007,-3.899725457633824,8.93550960439383,4.044032080580695,-1.8637421789264281,5.907774259507123,0.3848681854847947,0.9554818482884538,0.6080935478684142,0.7504837909027833,0.6080935478684142,1,cem_diversity
1,5.373568417028996,1.7492514655471298,5.373568417028996,-4.34840259175734,9.721971008786337,4.542956178268902,-3.54569719062122,8.088653368890121,0.5244301572147926,1.2659921413276616,0.360850515036623,1.2199199705022403,0.360850515036623,1,cem_diversity
2,6.720559785441949,3.305532866612939,6.720559785441949,-4.683544861466096,11.404104646908046,5.472744046208916,-4.206699854673169,9.679443900882086,0.6112573974590022,1.4517128853708652,0.24037435243769548,1.2687932309699992,0.24037435243769548,1,cem_diversity
0,3.841909446391237,1.2200641047896141,3.841909446391237,3.841909445374316,1.016921213903288e-09,2.79804109887588,1.457076940617197,1.3409641582586826,0.0909330121726693,0.2923448661258761,0.6162313100781165,0.8185846950002276,0.6162313100781165,1,cem_veto
1,4.234646072661322,1.3224607105220825,4.234646072661322,4.23464602537751,4.7283812421028415e-08,3.4913295330374106,3.485322477716611,0.006007055320800037,0.0008642240102041882,0.082305085476752,0.4315241919708571,1.3919055334419124,0.4315241919708571,1,cem_veto
2,5.83926006046074,3.467507300726401,5.83926006046074,5.839260059575826,8.849134758293076e-10,5.0097745306819315,5.009742535338037,3.199534389457526e-05,4.023135488140601e-06,0.06345628340208273,0.30141565646863944,1.6551158527057765,0.30141565646863944,1,cem_veto
0,4.3240308183726395,1.2780253729589737,5.035784146760007,-3.899725457633824,8.93550960439383,3.5200774785079956,-1.2661919731261684,5.28793165313245,0.3416891799270791,0.8599159435925291,0.6181338891727,0.5897229503228925,0.6181338891727,1,cem_shadow
